a e inc Omega argPeri meanAnomaly H j type inner outer epoch objId g sed_filename
56.549 0.295 39.891 193.15400000000002 232.90400000000002 115.617 8.06 67.02 classical o 0 53157.0 221 0.15 TNO.dat
55.505 0.36200000000000004 12.892000000000001 29.875999999999998 19.417 75.179 8.15 57.53 resonant 5 2 53157.0 222 0.15 TNO.dat
48.592 0.215 18.601 228.303 273.098 125.041 7.95 55.86 classical o 0 53157.0 223 0.15 TNO.dat
126.75299999999999 0.684 2.524 210.692 232.048 94.7 6.84 178.06 classical o 0 53157.0 224 0.15 TNO.dat
237.65900000000002 0.845 20.229 187.614 130.491 36.224000000000004 7.19 218.18 classical o 0 53157.0 225 0.15 TNO.dat
48.958999999999996 0.27 21.348000000000003 106.56 284.947 175.053 8.11 62.15 classical o 0 53157.0 226 0.15 TNO.dat
46.176 0.153 5.167000000000001 43.593 27.783 199.482 8.42 52.95 classical m s 53157.0 227 0.15 TNO.dat
46.515 0.14 19.534000000000002 301.393 307.04400000000004 224.892 8.34 51.53 classical m h 53157.0 228 0.15 TNO.dat
43.888999999999996 0.047 1.081 103.389 233.515 213.28099999999998 7.72 45.64 classical m k 53157.0 229 0.15 TNO.dat
71.403 0.46 10.709000000000001 160.97899999999998 53.458 45.777 7.88 60.52 classical o 0 53157.0 230 0.15 TNO.dat
42.202 0.14 16.518 191.062 74.08800000000001 15.502 8.09 36.57 resonant 5 3 53157.0 231 0.15 TNO.dat
44.00899999999999 0.185 26.923000000000002 312.137 71.613 130.784 8.31 50.07 classical m h 53157.0 232 0.15 TNO.dat
43.062 0.156 23.5 62.255 188.66 211.78799999999998 8.45 49.03 classical m h 53157.0 233 0.15 TNO.dat
42.132 0.16699999999999998 17.433 308.941 359.27 200.946 7.7 48.82 resonant 5 3 53157.0 234 0.15 TNO.dat
55.298 0.23 20.978 24.128 329.686 321.063 8.37 46.93 resonant 5 2 53157.0 235 0.15 TNO.dat
101.35600000000001 0.643 19.748 238.394 225.606 85.92200000000001 7.42 132.33 classical o 0 53157.0 236 0.15 TNO.dat
44.393 0.036000000000000004 2.1069999999999998 322.37 54.441 19.298 8.39 42.87 classical m k 53157.0 237 0.15 TNO.dat
44.175 0.16399999999999998 26.918000000000003 112.64299999999999 279.992 268.468 8.48 45.53 classical m h 53157.0 238 0.15 TNO.dat
287.67400000000004 0.8759999999999999 23.421999999999997 232.90900000000002 234.24900000000002 289.175 8.23 397.97 classical o 0 53157.0 239 0.15 TNO.dat
55.42100000000001 0.18100000000000002 26.504 12.654000000000002 308.01599999999996 191.352 8.48 65.32 resonant 5 2 53157.0 240 0.15 TNO.dat
47.92100000000001 0.207 9.835 317.27099999999996 300.842 317.4 7.77 41.8 resonant 2 1 53157.0 241 0.15 TNO.dat
44.786 0.18899999999999997 11.049000000000001 99.661 319.217 3.0180000000000002 8.28 36.35 classical m h 53157.0 242 0.15 TNO.dat
42.68600000000001 0.025 4.227 137.762 340.292 124.851 8.49 43.32 classical m s 53157.0 243 0.15 TNO.dat
98.81200000000001 0.619 40.889 16.095 66.186 164.012 8.41 159.04 classical o 0 53157.0 244 0.15 TNO.dat
85.836 0.5870000000000001 36.571999999999996 348.56699999999995 151.813 33.046 8.4 62.98 classical o 0 53157.0 245 0.15 TNO.dat
80.084 0.5489999999999999 30.99 116.43299999999999 285.711 259.42 8.03 105.97 classical o 0 53157.0 246 0.15 TNO.dat
59.913999999999994 0.40399999999999997 13.797 298.405 258.175 273.611 7.97 67.52 classical o 0 53157.0 247 0.15 TNO.dat
39.382 0.134 24.281999999999996 269.263 259.404 45.17100000000001 7.49 36.07 resonant 3 2 53157.0 248 0.15 TNO.dat
56.354 0.349 33.753 200.544 273.034 357.88300000000004 8.5 36.69 classical o 0 53157.0 249 0.15 TNO.dat
42.853 0.127 15.655 132.972 227.11599999999999 31.839000000000002 8.41 38.46 classical m h 53157.0 250 0.15 TNO.dat
41.534 0.145 22.128 276.397 187.775 170.894 8.13 47.49 classical m h 53157.0 251 0.15 TNO.dat
141.345 0.75 19.444000000000003 199.563 299.743 17.678 8.21 74.82 classical o 0 53157.0 252 0.15 TNO.dat
204.56900000000002 0.8109999999999999 16.259 236.81799999999998 155.765 97.427 8.28 315.56 classical o 0 53157.0 253 0.15 TNO.dat
52.107 0.324 30.381 116.818 68.431 86.182 7.11 56.23 classical o 0 53157.0 254 0.15 TNO.dat
42.254 0.147 17.217 2.351 198.005 185.562 7.88 48.44 resonant 5 3 53157.0 255 0.15 TNO.dat
46.65 0.122 1.287 214.683 247.012 55.901 7.17 43.99 classical m s 53157.0 256 0.15 TNO.dat
47.621 0.297 17.637999999999998 264.091 228.642 159.472 7.27 61.22 resonant 2 1 53157.0 257 0.15 TNO.dat
55.273999999999994 0.27399999999999997 7.178999999999999 230.671 187.925 65.808 7.93 52.99 resonant 5 2 53157.0 258 0.15 TNO.dat
41.001999999999995 0.052000000000000005 22.266 86.214 163.477 36.836 8.48 39.34 classical m h 53157.0 259 0.15 TNO.dat
44.481 0.01 4.62 23.128 351.957 342.846 8.5 44.05 classical m s 53157.0 260 0.15 TNO.dat
56.988 0.322 31.433000000000003 222.582 336.81800000000004 254.954 8.22 66.42 classical o 0 53157.0 261 0.15 TNO.dat
136.58 0.716 15.294 230.898 170.704 259.755 8.12 200.89 classical o 0 53157.0 262 0.15 TNO.dat
88.323 0.353 10.142000000000001 34.481 142.588 356.585 8.17 57.26 resonant 5 1 53157.0 263 0.15 TNO.dat
68.71600000000001 0.455 13.902000000000001 12.748 298.189 183.56099999999998 8.38 99.96 classical o 0 53157.0 264 0.15 TNO.dat
53.661 0.304 13.408 105.411 16.721 38.872 8.12 43.77 classical o 0 53157.0 265 0.15 TNO.dat
45.934 0.08900000000000001 2.972 112.697 88.96 71.27600000000001 7.27 44.96 classical m s 53157.0 266 0.15 TNO.dat
41.738 0.076 16.335 208.64 44.975 297.074 8.01 40.49 classical m h 53157.0 267 0.15 TNO.dat
39.543 0.183 27.186999999999998 95.01899999999999 329.72900000000004 97.45 7.7 41.72 resonant 3 2 53157.0 268 0.15 TNO.dat
57.898 0.32799999999999996 20.953000000000003 206.045 354.81 144.52 8.38 74.81 classical o 0 53157.0 269 0.15 TNO.dat
74.695 0.467 12.296 188.442 346.11 92.819 8.42 90.4 classical o 0 53157.0 270 0.15 TNO.dat
44.437 0.061 2.384 74.434 171.05 302.236 8.33 43.11 classical m s 53157.0 271 0.15 TNO.dat
50.937 0.20800000000000002 11.165 199.331 24.857 99.411 8.46 54.66 classical o 0 53157.0 272 0.15 TNO.dat
86.65700000000001 0.551 22.208000000000002 124.041 127.696 189.985 8.42 134.15 classical o 0 53157.0 273 0.15 TNO.dat
42.937 0.04 2.495 200.345 251.851 109.596 7.14 43.58 classical m s 53157.0 274 0.15 TNO.dat
61.378 0.43200000000000005 35.065 227.549 161.425 85.40899999999999 7.86 69.94 classical o 0 53157.0 275 0.15 TNO.dat
43.235 0.031 4.257 260.97900000000004 281.30400000000003 60.716 8.23 42.62 classical m s 53157.0 276 0.15 TNO.dat
46.568999999999996 0.064 6.768 67.47399999999999 82.559 33.961 8.26 44.15 classical m s 53157.0 277 0.15 TNO.dat
43.907 0.057 2.226 299.92 116.448 296.568 8.43 42.91 classical m s 53157.0 278 0.15 TNO.dat
88.436 0.498 19.381 334.724 152.351 302.105 8.01 85.67 resonant 5 1 53157.0 279 0.15 TNO.dat
44.308 0.08800000000000001 4.34 323.183 27.389 107.835 7.65 45.8 classical m s 53157.0 280 0.15 TNO.dat
45.045 0.11199999999999999 0.461 53.67 186.47 37.985 8.44 41.31 classical m s 53157.0 281 0.15 TNO.dat
154.259 0.742 22.515 166.025 123.915 295.942 8.46 184.05 classical o 0 53157.0 282 0.15 TNO.dat
88.29700000000001 0.6409999999999999 20.406 47.631 108.04899999999999 86.835 7.79 115.73 resonant 5 1 53157.0 283 0.15 TNO.dat
46.785 0.10300000000000001 4.098 106.93799999999999 98.512 306.638 7.77 44.25 classical m s 53157.0 284 0.15 TNO.dat
39.35 0.17300000000000001 2.039 79.377 174.08599999999998 115.495 8.44 43.14 resonant 3 2 53157.0 285 0.15 TNO.dat
51.54 0.24100000000000002 34.203 174.12 240.114 268.046 8.42 54.81 classical o 0 53157.0 286 0.15 TNO.dat
129.451 0.7120000000000001 19.649 238.385 216.109 120.066 8.2 203.99 classical o 0 53157.0 287 0.15 TNO.dat
93.76299999999999 0.601 30.141 326.66700000000003 52.3 80.124 8.38 114.9 classical o 0 53157.0 288 0.15 TNO.dat
43.452 0.165 23.458000000000002 6.997000000000001 141.875 294.293 7.62 41.58 classical m h 53157.0 289 0.15 TNO.dat
44.071000000000005 0.025 2.5269999999999997 43.551 122.4 178.239 8.29 45.19 classical m s 53157.0 290 0.15 TNO.dat
44.001000000000005 0.032 3.637 142.623 102.39 32.523 8.29 42.82 classical m s 53157.0 291 0.15 TNO.dat
122.652 0.708 40.838 0.765 200.192 126.72 7.79 196.42 classical o 0 53157.0 292 0.15 TNO.dat
44.121 0.066 1.889 76.457 115.68 185.60299999999998 7.59 47.03 classical m k 53157.0 293 0.15 TNO.dat
42.5 0.047 3.755 65.51100000000001 42.548 79.128 8.37 42.22 classical m s 53157.0 294 0.15 TNO.dat
40.279 0.098 23.057 74.344 95.355 283.288 7.75 39.75 classical m h 53157.0 295 0.15 TNO.dat
213.372 0.833 16.712 209.101 337.642 355.67400000000004 7.83 49.63 classical o 0 53157.0 296 0.15 TNO.dat
41.391000000000005 0.115 16.082 118.90299999999999 165.89700000000002 96.86399999999999 7.63 42.49 classical m h 53157.0 297 0.15 TNO.dat
47.998999999999995 0.34299999999999997 22.503 23.296999999999997 303.881 334.92699999999996 7.71 34.83 resonant 2 1 53157.0 298 0.15 TNO.dat
36.457 0.047 12.027999999999999 174.118 294.283 114.272 6.79 37.23 resonant 4 3 53157.0 299 0.15 TNO.dat
52.995 0.35100000000000003 9.806000000000001 310.388 314.58099999999996 297.002 7.67 50.71 resonant 7 3 53157.0 300 0.15 TNO.dat
39.631 0.278 17.313 287.349 254.979 176.43099999999998 8.1 50.64 resonant 3 2 53157.0 301 0.15 TNO.dat
46.293 0.11599999999999999 8.758 0.7140000000000001 280.82 10.625 6.57 41.03 classical m h 53157.0 302 0.15 TNO.dat
84.139 0.544 9.714 125.348 30.919 100.985 8.49 111.15 classical o 0 53157.0 303 0.15 TNO.dat
65.839 0.39 20.839000000000002 107.164 184.615 237.987 8.3 84.69 classical o 0 53157.0 304 0.15 TNO.dat
45.95 0.20199999999999999 24.721 207.101 330.056 61.111999999999995 8.07 43.1 classical m h 53157.0 305 0.15 TNO.dat
45.433 0.204 37.279 297.46299999999997 169.35299999999998 136.953 7.76 52.91 classical m h 53157.0 306 0.15 TNO.dat
39.592 0.215 10.693 5.204 158.715 297.527 8.22 37.29 resonant 3 2 53157.0 307 0.15 TNO.dat
74.78699999999999 0.534 23.828000000000003 328.086 111.655 331.611 7.97 50.61 classical o 0 53157.0 308 0.15 TNO.dat
88.524 0.5660000000000001 13.334000000000001 264.45099999999996 114.86200000000001 92.324 8.15 113.79 resonant 5 1 53157.0 309 0.15 TNO.dat
43.577 0.059000000000000004 2.3040000000000003 223.428 342.469 249.735 8.48 44.61 classical m s 53157.0 310 0.15 TNO.dat
41.495 0.151 17.882 29.191 191.328 177.362 7.67 47.75 classical m h 53157.0 311 0.15 TNO.dat
78.623 0.504 7.417000000000001 344.559 267.101 256.377 7.21 102.31 classical o 0 53157.0 312 0.15 TNO.dat
42.555 0.028999999999999998 1.871 73.234 213.347 17.180999999999997 8.12 41.39 classical m s 53157.0 313 0.15 TNO.dat
51.89 0.314 21.284000000000002 296.255 166.097 219.174 8.2 65.97 classical o 0 53157.0 314 0.15 TNO.dat
166.222 0.8079999999999999 6.492000000000001 41.845 31.5 188.23 7.74 300.03 scattering 0 0 53157.0 315 0.15 TNO.dat
107.148 0.627 13.595 45.623999999999995 219.28900000000002 358.126 7.52 40.17 classical o 0 53157.0 316 0.15 TNO.dat
63.126999999999995 0.40700000000000003 20.433 216.968 214.15400000000002 266.485 6.33 73.86 classical o 0 53157.0 317 0.15 TNO.dat
40.145 0.12300000000000001 15.255999999999998 307.892 289.548 183.446 7.45 45.06 classical m h 53157.0 318 0.15 TNO.dat
40.025999999999996 0.09699999999999999 17.226 41.196000000000005 350.80800000000005 250.99200000000002 8.19 41.6 classical m h 53157.0 319 0.15 TNO.dat
43.516000000000005 0.032 1.085 94.079 281.407 17.735 7.96 42.18 classical m s 53157.0 320 0.15 TNO.dat
44.285 0.043 3.87 87.557 66.2 262.279 7.71 44.62 classical m k 53157.0 321 0.15 TNO.dat
39.356 0.20199999999999999 18.862000000000002 320.49 323.332 192.82299999999998 8.4 47.18 resonant 3 2 53157.0 322 0.15 TNO.dat
58.863 0.34299999999999997 23.057 339.12 179.642 70.84899999999999 7.09 59.04 classical o 0 53157.0 323 0.15 TNO.dat
40.777 0.065 17.57 203.75599999999997 213.24 223.892 7.92 42.78 classical m h 53157.0 324 0.15 TNO.dat
43.032 0.022000000000000002 3.1260000000000003 49.048 246.99400000000003 154.67 8.48 43.9 classical m s 53157.0 325 0.15 TNO.dat
96.554 0.6 24.686 219.75799999999998 52.731 191.29 8.41 154.0 classical o 0 53157.0 326 0.15 TNO.dat
88.31 0.43200000000000005 13.547 127.182 169.484 116.259 8.49 114.83 resonant 5 1 53157.0 327 0.15 TNO.dat
42.408 0.149 18.203 6.565 331.24800000000005 215.06900000000002 7.24 47.83 resonant 5 3 53157.0 328 0.15 TNO.dat
74.493 0.483 13.05 304.68 315.052 96.647 8.4 92.74 classical o 0 53157.0 329 0.15 TNO.dat
42.422 0.042 0.6920000000000001 14.85 271.47900000000004 9.172 8.25 40.67 classical m s 53157.0 330 0.15 TNO.dat
55.324 0.419 10.097999999999999 46.856 339.092 153.377 7.73 77.28 resonant 5 2 53157.0 331 0.15 TNO.dat
57.795 0.307 34.189 99.195 197.16400000000002 162.127 7.45 75.02 classical o 0 53157.0 332 0.15 TNO.dat
210.02200000000002 0.825 16.232 294.324 151.911 350.74300000000005 8.15 75.4 classical o 0 53157.0 333 0.15 TNO.dat
42.475 0.049 1.798 22.723000000000003 169.65599999999998 192.608 8.3 44.51 classical m s 53157.0 334 0.15 TNO.dat
44.386 0.042 1.358 10.890999999999998 218.977 116.291 8.33 45.26 classical m s 53157.0 335 0.15 TNO.dat
44.075 0.047 3.5410000000000004 284.66900000000004 50.566 350.009 8.45 42.05 classical m k 53157.0 336 0.15 TNO.dat
42.271 0.23600000000000002 12.065 325.986 294.092 340.034 8.3 33.31 resonant 5 3 53157.0 337 0.15 TNO.dat
55.303000000000004 0.336 9.594 130.27 281.243 84.365 7.5 59.51 resonant 5 2 53157.0 338 0.15 TNO.dat
274.945 0.857 16.218 177.209 174.19 297.013 8.09 352.85 classical o 0 53157.0 339 0.15 TNO.dat
44.59 0.092 6.904 103.846 351.212 134.19799999999998 8.23 47.63 classical m s 53157.0 340 0.15 TNO.dat
55.201 0.358 23.535 36.179 171.43200000000002 58.498999999999995 8.06 51.29 resonant 5 2 53157.0 341 0.15 TNO.dat
55.415 0.371 6.99 63.071000000000005 110.529 165.30599999999998 8.17 75.59 resonant 5 2 53157.0 342 0.15 TNO.dat
41.037 0.035 32.247 352.233 110.36 299.72900000000004 8.28 40.36 classical m h 53157.0 343 0.15 TNO.dat
44.424 0.11699999999999999 17.998 61.298 299.367 304.856 8.35 41.91 classical m h 53157.0 344 0.15 TNO.dat
49.452 0.255 35.027 178.93200000000002 346.61 31.752 8.43 40.0 classical o 0 53157.0 345 0.15 TNO.dat
44.943999999999996 0.126 5.27 182.071 181.36 108.929 8.34 47.38 classical m s 53157.0 346 0.15 TNO.dat
42.836999999999996 0.043 5.851 69.66 57.677 122.161 8.42 43.86 classical m s 53157.0 347 0.15 TNO.dat
49.711000000000006 0.29600000000000004 18.113 291.83299999999997 90.008 11.96 8.11 35.65 classical o 0 53157.0 348 0.15 TNO.dat
73.321 0.48100000000000004 13.012 284.83799999999997 356.335 129.405 7.88 102.29 classical o 0 53157.0 349 0.15 TNO.dat
76.775 0.525 17.327 253.708 358.131 199.34400000000002 5.17 116.11 classical o 0 53157.0 350 0.15 TNO.dat
45.048 0.127 4.743 37.397 179.14 69.17399999999999 8.01 43.69 classical m s 53157.0 351 0.15 TNO.dat
48.016999999999996 0.248 11.225999999999999 213.472 114.31200000000001 148.125 6.91 58.74 classical o 0 53157.0 352 0.15 TNO.dat
44.258 0.06 4.022 140.813 291.187 175.46099999999998 6.03 46.89 classical m k 53157.0 353 0.15 TNO.dat
45.053000000000004 0.187 17.346 318.56 348.56199999999995 148.265 8.32 52.57 classical m h 53157.0 354 0.15 TNO.dat
107.039 0.639 14.753 138.701 156.166 142.578 7.91 169.98 classical o 0 53157.0 355 0.15 TNO.dat
43.198 0.185 14.304 265.422 327.312 23.061 8.37 36.15 classical m h 53157.0 356 0.15 TNO.dat
70.449 0.485 9.289 309.117 24.114 272.357 8.24 83.9 classical o 0 53157.0 357 0.15 TNO.dat
44.891999999999996 0.075 0.9640000000000001 21.928 121.742 230.783 8.45 47.15 classical m s 53157.0 358 0.15 TNO.dat
55.348 0.379 34.06 299.324 184.768 104.977 8.46 66.84 resonant 5 2 53157.0 359 0.15 TNO.dat
255.97799999999998 0.856 10.141 4.252 292.637 156.013 8.49 469.55 classical o 0 53157.0 360 0.15 TNO.dat
44.608000000000004 0.066 2.6639999999999997 336.686 242.104 141.481 8.43 46.97 classical m s 53157.0 361 0.15 TNO.dat
44.519 0.136 15.402000000000001 206.4 196.051 34.024 7.87 39.8 classical m h 53157.0 362 0.15 TNO.dat
250.90099999999998 0.856 10.799000000000001 294.79900000000004 99.915 53.066 7.63 292.64 classical o 0 53157.0 363 0.15 TNO.dat
55.51 0.331 4.062 101.10700000000001 316.655 2.759 8.29 37.19 resonant 5 2 53157.0 364 0.15 TNO.dat
43.321999999999996 0.051 0.9790000000000001 221.58900000000003 350.06300000000005 143.80100000000002 8.33 45.15 classical m s 53157.0 365 0.15 TNO.dat
55.52 0.33799999999999997 21.945999999999998 195.048 270.757 146.225 6.92 72.46 classical o 0 53157.0 366 0.15 TNO.dat
480.79 0.922 10.456 59.75899999999999 154.416 247.332 7.72 838.71 classical o 0 53157.0 367 0.15 TNO.dat
46.037 0.047 6.871 157.993 324.242 348.01099999999997 8.18 43.91 classical m s 53157.0 368 0.15 TNO.dat
38.025 0.018000000000000002 0.447 196.136 279.786 287.746 8.49 37.83 classical i 0 53157.0 369 0.15 TNO.dat
43.851000000000006 0.032 2.509 358.256 110.779 157.055 8.38 45.15 classical m k 53157.0 370 0.15 TNO.dat
44.565 0.214 17.098 231.125 195.64700000000002 206.262 8.42 53.42 classical m h 53157.0 371 0.15 TNO.dat
44.791000000000004 0.013999999999999999 3.318 30.349 217.71 76.342 7.76 44.65 classical m s 53157.0 372 0.15 TNO.dat
46.757 0.19399999999999998 18.76 55.363 140.773 293.242 8.18 44.81 classical m h 53157.0 373 0.15 TNO.dat
246.389 0.8420000000000001 21.145 285.828 225.19 167.345 8.48 452.23 classical o 0 53157.0 374 0.15 TNO.dat
42.206 0.121 31.555 74.748 349.36699999999996 255.545 7.9 44.03 resonant 5 3 53157.0 375 0.15 TNO.dat
39.535 0.192 20.373 90.696 338.274 326.006 7.81 33.82 resonant 3 2 53157.0 376 0.15 TNO.dat
44.03 0.17800000000000002 19.467 1.6380000000000001 64.028 304.748 7.83 40.65 classical m h 53157.0 377 0.15 TNO.dat
56.8 0.293 8.754 236.671 68.501 113.79299999999999 7.26 66.85 classical o 0 53157.0 378 0.15 TNO.dat
88.39 0.5489999999999999 18.573 208.35 113.95299999999999 132.033 8.39 129.73 resonant 5 1 53157.0 379 0.15 TNO.dat
44.406000000000006 0.192 24.66 37.88 76.947 10.65 7.97 36.11 classical m h 53157.0 380 0.15 TNO.dat
53.00899999999999 0.354 10.309000000000001 198.408 12.775 26.904 8.47 38.62 resonant 7 3 53157.0 381 0.15 TNO.dat
43.282 0.15 19.508 122.38600000000001 38.701 6.455 8.49 36.87 classical m h 53157.0 382 0.15 TNO.dat
44.143 0.049 2.336 197.21400000000003 357.157 19.71 8.42 42.11 classical m k 53157.0 383 0.15 TNO.dat
104.301 0.665 23.734 350.772 324.09 189.563 8.33 173.28 classical o 0 53157.0 384 0.15 TNO.dat
42.952 0.026000000000000002 5.982 194.61599999999999 343.39599999999996 305.796 8.08 42.31 classical m s 53157.0 385 0.15 TNO.dat
52.773 0.304 13.485999999999999 299.974 171.22400000000002 137.841 8.03 66.27 classical o 0 53157.0 386 0.15 TNO.dat
43.253 0.14 27.514 163.787 139.26 298.14 8.42 41.12 classical m h 53157.0 387 0.15 TNO.dat
39.508 0.242 19.064 124.605 125.28 74.605 8.11 39.25 resonant 3 2 53157.0 388 0.15 TNO.dat
55.6 0.387 22.973000000000003 337.341 321.168 245.69299999999998 6.68 69.73 resonant 5 2 53157.0 389 0.15 TNO.dat
37.922 0.083 28.469 271.531 20.641 229.25 7.82 40.11 classical i 0 53157.0 390 0.15 TNO.dat
88.531 0.359 26.48 270.189 195.21900000000002 11.863 8.49 58.37 resonant 5 1 53157.0 391 0.15 TNO.dat
46.047 0.069 5.495 205.082 158.013 357.509 8.38 42.87 classical m s 53157.0 392 0.15 TNO.dat
43.938 0.069 2.645 55.045 41.655 54.387 8.5 42.33 classical m k 53157.0 393 0.15 TNO.dat
46.04 0.191 10.427 78.383 337.656 190.07299999999998 8.38 54.72 classical m h 53157.0 394 0.15 TNO.dat
40.23 0.059000000000000004 13.433 257.42400000000004 144.844 68.51 8.22 39.49 classical m h 53157.0 395 0.15 TNO.dat
45.251000000000005 0.057999999999999996 1.9680000000000002 294.105 201.23 221.703 8.5 47.28 classical m s 53157.0 396 0.15 TNO.dat
45.849 0.075 0.5 47.041000000000004 289.10900000000004 275.226 8.35 45.79 classical m s 53157.0 397 0.15 TNO.dat
42.44 0.114 12.735999999999999 14.843 349.67199999999997 282.363 8.03 41.95 classical m h 53157.0 398 0.15 TNO.dat
132.47 0.7070000000000001 30.205 223.176 282.013 126.809 8.28 212.03 classical o 0 53157.0 399 0.15 TNO.dat
51.766999999999996 0.273 25.909000000000002 277.163 289.16 182.929 8.29 65.86 classical o 0 53157.0 400 0.15 TNO.dat
66.917 0.516 3.344 15.488 86.98700000000001 93.98899999999999 6.78 84.02 scattering 0 0 53157.0 401 0.15 TNO.dat
41.132 0.034 34.54 149.696 217.975 190.59099999999998 7.9 42.51 classical m h 53157.0 402 0.15 TNO.dat
48.398 0.287 29.866999999999997 143.636 2.415 329.241 8.0 38.02 classical o 0 53157.0 403 0.15 TNO.dat
44.036 0.040999999999999995 2.475 117.434 275.063 185.542 8.49 45.85 classical m k 53157.0 404 0.15 TNO.dat
42.708999999999996 0.07 22.206999999999997 28.79 160.15200000000002 280.575 7.27 42.37 classical m h 53157.0 405 0.15 TNO.dat
491.009 0.9229999999999999 33.763000000000005 79.185 81.70100000000001 312.546 8.33 566.43 classical o 0 53157.0 406 0.15 TNO.dat
43.169 0.012 2.548 209.61700000000002 249.296 51.711000000000006 7.28 42.86 classical m s 53157.0 407 0.15 TNO.dat
